date,meantemp,humidity,windspeedKmph,pressure,location
2022-05-16,26,75,30,1012,Port-Vila
2022-05-16,25,80,29,1013,Port-Vila
2022-05-16,25,83,28,1015,Port-Vila
2022-05-17,25,74,23,1014,Port-Vila
2022-05-17,25,75,24,1013,Port-Vila
2022-05-17,25,75,25,1013,Port-Vila
2022-05-17,27,67,28,1015,Port-Vila
2022-05-17,28,69,29,1013,Port-Vila
2022-05-17,27,73,28,1012,Port-Vila
2022-05-17,26,80,28,1013,Port-Vila
2022-05-17,26,80,28,1015,Port-Vila
2022-05-18,25,80,31,1014,Port-Vila
2022-05-18,25,80,31,1012,Port-Vila
2022-05-18,25,82,33,1013,Port-Vila
2022-05-18,26,79,33,1014,Port-Vila
2022-05-18,27,75,36,1011,Port-Vila
2022-05-18,26,85,37,1010,Port-Vila
2022-05-18,25,89,35,1011,Port-Vila
2022-05-18,25,87,38,1012,Port-Vila
2022-05-19,26,83,29,1012,Port-Vila
2022-05-19,26,82,27,1010,Port-Vila
2022-05-19,26,82,30,1011,Port-Vila
2022-05-19,26,82,30,1012,Port-Vila
2022-05-19,27,81,26,1009,Port-Vila
2022-05-19,27,82,32,1008,Port-Vila
2022-05-19,26,83,30,1010,Port-Vila
2022-05-19,26,84,26,1011,Port-Vila
2022-05-20,26,86,26,1009,Port-Vila
2022-05-20,26,86,28,1007,Port-Vila
2022-05-20,26,86,22,1009,Port-Vila
2022-05-20,26,84,23,1010,Port-Vila
2022-05-20,27,83,21,1009,Port-Vila
2022-05-20,27,79,23,1008,Port-Vila
2022-05-20,26,84,21,1010,Port-Vila
2022-05-20,26,84,19,1011,Port-Vila
2022-05-21,26,88,22,1009,Port-Vila
2022-05-21,26,88,22,1008,Port-Vila
2022-05-21,26,88,22,1009,Port-Vila
2022-05-21,27,83,24,1011,Port-Vila
2022-05-21,28,78,26,1010,Port-Vila
2022-05-21,28,78,24,1008,Port-Vila
2022-05-21,26,86,17,1010,Port-Vila
2022-05-21,26,86,17,1012,Port-Vila
2022-05-22,25,87,16,1011,Port-Vila
2022-05-22,25,85,14,1011,Port-Vila
2022-05-22,25,86,12,1012,Port-Vila
2022-05-22,27,80,15,1013,Port-Vila
2022-05-22,28,75,18,1011,Port-Vila
2022-05-22,28,75,16,1010,Port-Vila
2022-05-22,26,85,11,1011,Port-Vila
2022-05-22,25,88,10,1013,Port-Vila
2022-05-23,25,86,7,1012,Port-Vila
2022-05-23,25,87,6,1011,Port-Vila
2022-05-23,25,88,6,1012,Port-Vila
2022-05-23,27,79,8,1014,Port-Vila
2022-05-23,28,76,12,1012,Port-Vila
2022-05-23,28,77,10,1011,Port-Vila
2022-05-23,26,83,8,1012,Port-Vila
2022-05-23,25,85,3,1014,Port-Vila
2022-05-24,25,82,1,1014,Port-Vila
2022-05-24,24,85,4,1013,Port-Vila
2022-05-24,24,84,4,1014,Port-Vila
2022-05-24,27,74,5,1015,Port-Vila
2022-05-24,27,73,8,1013,Port-Vila
2022-05-24,26,83,8,1013,Port-Vila
2022-05-24,25,77,15,1014,Port-Vila
2022-05-24,24,83,12,1016,Port-Vila
2022-05-25,23,89,15,1015,Port-Vila
2022-05-25,23,90,23,1013,Port-Vila
2022-05-25,24,86,21,1013,Port-Vila
2022-05-25,25,79,23,1014,Port-Vila
2022-05-25,26,77,22,1012,Port-Vila
2022-05-25,26,78,23,1011,Port-Vila
2022-05-25,25,85,17,1012,Port-Vila
2022-05-25,24,86,16,1013,Port-Vila
2022-05-26,24,87,13,1012,Port-Vila
2022-05-26,24,87,12,1010,Port-Vila
2022-05-26,24,85,9,1011,Port-Vila
2022-05-26,26,75,9,1013,Port-Vila
2022-05-26,28,67,10,1010,Port-Vila
2022-05-26,28,71,14,1009,Port-Vila
2022-05-26,25,84,15,1011,Port-Vila
2022-05-26,25,85,17,1012,Port-Vila
2022-05-27,24,84,14,1011,Port-Vila
2022-05-27,24,84,16,1010,Port-Vila
2022-05-27,25,84,17,1011,Port-Vila
2022-05-27,26,78,18,1013,Port-Vila
2022-05-27,28,72,21,1011,Port-Vila
2022-05-27,27,74,19,1009,Port-Vila
2022-05-27,25,85,16,1010,Port-Vila
2022-05-27,25,84,14,1012,Port-Vila
2022-05-28,25,83,13,1012,Port-Vila
2022-05-28,25,83,14,1010,Port-Vila
2022-05-28,25,84,11,1011,Port-Vila
2022-05-28,26,79,10,1012,Port-Vila
2022-05-28,28,72,7,1011,Port-Vila
2022-05-28,28,69,13,1009,Port-Vila
2022-05-28,26,75,11,1011,Port-Vila
2022-05-28,25,77,8,1013,Port-Vila
2022-05-29,25,81,10,1011,Port-Vila
2022-05-29,25,82,7,1010,Port-Vila
2022-05-29,25,83,7,1011,Port-Vila
2022-05-29,27,77,8,1013,Port-Vila
2022-05-29,28,70,4,1011,Port-Vila
2022-05-29,27,77,5,1010,Port-Vila
2022-05-29,26,81,2,1011,Port-Vila
2022-05-29,25,82,2,1013,Port-Vila
2022-05-30,24,82,9,1012,Port-Vila
2022-05-30,24,85,10,1011,Port-Vila
2022-05-30,24,86,8,1012,Port-Vila
2022-05-30,27,77,2,1014,Port-Vila
2022-05-30,28,74,1,1012,Port-Vila
2022-05-30,26,79,6,1011,Port-Vila
2022-05-30,26,82,9,1012,Port-Vila
2022-05-30,25,83,11,1014,Port-Vila
2022-05-31,25,86,11,1013,Port-Vila
2022-05-31,25,86,13,1012,Port-Vila
2022-05-31,25,86,13,1013,Port-Vila
2022-05-31,27,78,14,1014,Port-Vila
2022-05-31,29,71,12,1013,Port-Vila
2022-05-31,28,72,8,1011,Port-Vila
2022-05-31,26,82,7,1013,Port-Vila
2022-05-31,26,83,9,1014,Port-Vila
2022-06-01,26,86,10,1014,Port-Vila
2022-06-01,25,85,12,1012,Port-Vila
2022-06-01,25,84,12,1014,Port-Vila
2022-06-01,27,76,15,1014,Port-Vila
2022-06-01,29,71,16,1013,Port-Vila
2022-06-01,28,72,16,1011,Port-Vila
2022-06-01,26,82,13,1013,Port-Vila
2022-06-01,26,83,14,1014,Port-Vila
2022-06-02,26,86,14,1013,Port-Vila
2022-06-02,26,87,14,1012,Port-Vila
2022-06-02,26,87,15,1013,Port-Vila
2022-06-02,27,79,16,1015,Port-Vila
2022-06-02,29,74,16,1013,Port-Vila
2022-06-02,28,77,15,1012,Port-Vila
2022-06-02,26,83,13,1013,Port-Vila
2022-06-02,26,86,13,1014,Port-Vila
2022-06-03,25,86,14,1014,Port-Vila
2022-06-03,25,86,13,1013,Port-Vila
2022-06-03,25,85,13,1014,Port-Vila
2022-06-03,27,79,18,1015,Port-Vila
2022-06-03,28,73,20,1014,Port-Vila
2022-06-03,27,73,20,1012,Port-Vila
2022-06-03,26,76,19,1013,Port-Vila
2022-06-03,26,76,19,1015,Port-Vila
2022-06-04,25,86,16,1014,Port-Vila
2022-06-04,25,86,16,1013,Port-Vila
2022-06-04,25,84,19,1014,Port-Vila
2022-06-04,27,79,24,1016,Port-Vila
2022-06-04,27,76,23,1015,Port-Vila
2022-06-04,27,79,23,1013,Port-Vila
2022-06-04,26,84,21,1014,Port-Vila
2022-06-04,26,83,23,1016,Port-Vila
2022-06-05,26,83,22,1015,Port-Vila
2022-06-05,25,85,21,1014,Port-Vila
2022-06-05,25,83,22,1015,Port-Vila
2022-06-05,27,78,24,1016,Port-Vila
2022-06-05,28,74,24,1015,Port-Vila
2022-06-05,27,76,24,1013,Port-Vila
2022-06-05,26,82,24,1014,Port-Vila
2022-06-05,26,82,23,1015,Port-Vila
2022-06-06,25,81,22,1015,Port-Vila
2022-06-06,25,79,23,1014,Port-Vila
2022-06-06,25,79,23,1015,Port-Vila
2022-06-06,26,71,22,1016,Port-Vila
2022-06-06,27,65,23,1014,Port-Vila
2022-06-06,27,70,24,1013,Port-Vila
2022-06-06,26,73,22,1014,Port-Vila
2022-06-06,25,77,19,1016,Port-Vila
2022-06-07,25,75,18,1015,Port-Vila
2022-06-07,25,73,18,1014,Port-Vila
2022-06-07,25,74,19,1015,Port-Vila
2022-06-07,26,68,22,1017,Port-Vila
2022-06-07,27,65,24,1015,Port-Vila
2022-06-07,27,69,23,1013,Port-Vila
2022-06-07,25,74,23,1014,Port-Vila
2022-06-07,25,73,21,1015,Port-Vila
2022-06-08,25,70,18,1015,Port-Vila
2022-06-08,24,74,19,1013,Port-Vila
2022-06-08,25,73,17,1014,Port-Vila
2022-06-08,26,65,18,1016,Port-Vila
2022-06-08,27,63,17,1014,Port-Vila
2022-06-08,27,63,18,1012,Port-Vila
2022-06-08,26,71,14,1013,Port-Vila
2022-06-08,25,74,13,1015,Port-Vila
2022-06-09,25,69,13,1014,Port-Vila
2022-06-09,25,67,12,1012,Port-Vila
2022-06-09,24,67,9,1013,Port-Vila
2022-06-09,27,60,17,1014,Port-Vila
2022-06-09,30,59,17,1012,Port-Vila
2022-06-09,29,63,14,1011,Port-Vila
2022-06-09,26,74,12,1013,Port-Vila
2022-06-09,25,77,10,1014,Port-Vila
2022-06-10,24,81,11,1014,Port-Vila
2022-06-10,24,84,7,1012,Port-Vila
2022-06-10,24,84,6,1013,Port-Vila
2022-06-10,26,77,7,1015,Port-Vila
2022-06-10,25,83,5,1013,Port-Vila
2022-06-10,26,75,3,1012,Port-Vila
2022-06-10,25,77,10,1013,Port-Vila
2022-06-10,25,81,13,1015,Port-Vila
2022-06-11,25,88,13,1013,Port-Vila
2022-06-11,24,88,11,1011,Port-Vila
2022-06-11,25,88,11,1012,Port-Vila
2022-06-11,27,82,13,1014,Port-Vila
2022-06-11,30,73,15,1012,Port-Vila
2022-06-11,27,79,13,1011,Port-Vila
2022-06-11,26,84,7,1012,Port-Vila
2022-06-11,25,85,9,1014,Port-Vila
2022-06-12,25,83,6,1013,Port-Vila
2022-06-12,25,84,7,1012,Port-Vila
2022-06-12,25,85,7,1013,Port-Vila
2022-06-12,27,77,11,1015,Port-Vila
2022-06-12,29,70,6,1013,Port-Vila
2022-06-12,27,78,1,1012,Port-Vila
2022-06-12,26,84,6,1013,Port-Vila
2022-06-12,25,86,8,1015,Port-Vila
2022-06-13,25,86,4,1014,Port-Vila
2022-06-13,25,88,6,1013,Port-Vila
2022-06-13,25,88,8,1014,Port-Vila
2022-06-13,27,81,9,1016,Port-Vila
2022-06-13,28,75,9,1014,Port-Vila
2022-06-13,27,78,8,1013,Port-Vila
2022-06-13,26,83,8,1015,Port-Vila
2022-06-13,25,84,11,1017,Port-Vila
2022-06-14,25,87,11,1016,Port-Vila
2022-06-14,24,83,13,1015,Port-Vila
2022-06-14,24,83,15,1016,Port-Vila
2022-06-14,27,78,21,1017,Port-Vila
2022-06-14,26,81,19,1016,Port-Vila
2022-06-14,27,78,19,1015,Port-Vila
2022-06-14,25,79,20,1016,Port-Vila
2022-06-14,25,78,22,1018,Port-Vila
2022-06-15,25,78,27,1017,Port-Vila
2022-06-15,25,80,25,1016,Port-Vila
2022-06-15,25,80,26,1017,Port-Vila
2022-06-15,26,78,27,1018,Port-Vila
2022-06-15,27,75,29,1016,Port-Vila
2022-06-15,27,74,28,1014,Port-Vila
2022-06-15,26,77,26,1015,Port-Vila
2022-06-15,26,80,29,1016,Port-Vila
2022-06-16,26,81,29,1016,Port-Vila
2022-06-16,25,82,29,1015,Port-Vila
2022-06-16,26,81,30,1015,Port-Vila
2022-06-16,26,78,31,1017,Port-Vila
2022-06-16,27,78,30,1015,Port-Vila
2022-06-16,27,80,29,1014,Port-Vila
2022-06-16,26,83,28,1014,Port-Vila
2022-06-16,26,79,30,1016,Port-Vila
2022-06-17,26,76,26,1015,Port-Vila
2022-06-17,26,78,22,1014,Port-Vila
2022-06-17,26,82,23,1015,Port-Vila
2022-06-17,27,81,25,1016,Port-Vila
2022-06-17,27,83,22,1014,Port-Vila
2022-06-17,27,80,21,1013,Port-Vila
2022-06-17,26,86,19,1014,Port-Vila
2022-06-17,25,88,17,1015,Port-Vila
2022-06-18,26,86,19,1014,Port-Vila
2022-06-18,25,88,18,1013,Port-Vila
2022-06-18,25,88,17,1013,Port-Vila
2022-06-18,27,80,22,1015,Port-Vila
2022-06-18,28,74,22,1013,Port-Vila
2022-06-18,26,83,18,1011,Port-Vila
2022-06-18,25,85,19,1012,Port-Vila
2022-06-18,24,90,19,1013,Port-Vila
2022-06-19,25,81,20,1013,Port-Vila
2022-06-19,25,84,18,1011,Port-Vila
2022-06-19,25,84,17,1012,Port-Vila
2022-06-19,26,79,21,1012,Port-Vila
2022-06-19,26,80,16,1010,Port-Vila
2022-06-19,26,79,15,1009,Port-Vila
2022-06-19,25,79,13,1009,Port-Vila
2022-06-19,25,81,15,1011,Port-Vila
2022-06-20,25,80,12,1010,Port-Vila
2022-06-20,25,81,13,1008,Port-Vila
2022-06-20,24,82,14,1010,Port-Vila
2022-06-20,25,79,15,1011,Port-Vila
2022-06-20,26,77,18,1010,Port-Vila
2022-06-20,26,75,21,1009,Port-Vila
2022-06-20,25,78,18,1010,Port-Vila
2022-06-20,24,78,20,1012,Port-Vila
2022-06-21,24,78,22,1012,Port-Vila
2022-06-21,23,79,27,1011,Port-Vila
2022-06-21,23,76,23,1012,Port-Vila
2022-06-21,24,72,25,1014,Port-Vila
2022-06-21,24,68,24,1014,Port-Vila
2022-06-21,24,67,24,1012,Port-Vila
2022-06-21,23,71,19,1014,Port-Vila
2022-06-21,23,70,19,1016,Port-Vila
2022-06-22,22,73,16,1015,Port-Vila
2022-06-22,22,72,16,1014,Port-Vila
2022-06-22,22,70,17,1015,Port-Vila
2022-06-22,23,67,17,1017,Port-Vila
2022-06-22,24,65,18,1015,Port-Vila
2022-06-22,24,67,19,1014,Port-Vila
2022-06-22,23,75,22,1015,Port-Vila
2022-06-22,23,74,23,1017,Port-Vila
2022-06-23,22,72,21,1016,Port-Vila
2022-06-23,22,74,19,1015,Port-Vila
2022-06-23,22,73,17,1016,Port-Vila
2022-06-23,24,67,21,1017,Port-Vila
2022-06-23,25,65,21,1015,Port-Vila
2022-06-23,25,68,21,1013,Port-Vila
2022-06-23,24,74,20,1015,Port-Vila
2022-06-23,24,76,20,1016,Port-Vila
2022-06-24,23,78,17,1015,Port-Vila
2022-06-24,23,84,14,1014,Port-Vila
2022-06-24,22,89,13,1015,Port-Vila
2022-06-24,22,90,12,1017,Port-Vila
2022-06-24,23,89,14,1015,Port-Vila
2022-06-24,24,84,19,1014,Port-Vila
2022-06-24,24,80,22,1015,Port-Vila
2022-06-24,24,81,23,1016,Port-Vila
2022-06-25,24,83,25,1016,Port-Vila
2022-06-25,24,83,27,1014,Port-Vila
2022-06-25,24,82,21,1015,Port-Vila
2022-06-25,25,83,22,1017,Port-Vila
2022-06-25,26,81,23,1015,Port-Vila
2022-06-25,26,83,23,1013,Port-Vila
2022-06-25,25,86,23,1015,Port-Vila
2022-06-25,25,85,26,1016,Port-Vila
2022-06-26,25,81,24,1016,Port-Vila
2022-06-26,25,79,26,1015,Port-Vila
2022-06-26,25,77,27,1016,Port-Vila
2022-06-26,26,72,29,1018,Port-Vila
2022-06-26,26,71,30,1016,Port-Vila
2022-06-26,27,73,29,1014,Port-Vila
2022-06-26,25,81,27,1015,Port-Vila
2022-06-26,25,85,29,1017,Port-Vila
2022-06-27,25,83,30,1016,Port-Vila
2022-06-27,25,84,30,1015,Port-Vila
2022-06-27,25,84,29,1016,Port-Vila
2022-06-27,26,79,31,1017,Port-Vila
2022-06-27,27,71,32,1014,Port-Vila
2022-06-27,26,72,30,1013,Port-Vila
2022-06-27,25,75,28,1014,Port-Vila
2022-06-27,25,76,27,1015,Port-Vila
2022-06-28,25,75,25,1014,Port-Vila
2022-06-28,25,76,24,1012,Port-Vila
2022-06-28,25,78,24,1013,Port-Vila
2022-06-28,26,76,22,1014,Port-Vila
2022-06-28,28,74,22,1013,Port-Vila
2022-06-28,27,76,21,1012,Port-Vila
2022-06-28,25,84,19,1013,Port-Vila
2022-06-28,25,86,22,1014,Port-Vila
2022-06-29,25,88,14,1013,Port-Vila
2022-06-29,25,88,12,1012,Port-Vila
2022-06-29,25,88,13,1013,Port-Vila
2022-06-29,26,83,18,1015,Port-Vila
2022-06-29,27,78,21,1013,Port-Vila
2022-06-29,26,78,23,1012,Port-Vila
2022-06-29,25,84,23,1014,Port-Vila
2022-06-29,25,83,22,1015,Port-Vila
2022-06-30,25,84,26,1015,Port-Vila
2022-06-30,25,85,26,1014,Port-Vila
2022-06-30,25,85,28,1015,Port-Vila
2022-06-30,25,83,28,1016,Port-Vila
2022-06-30,26,80,31,1015,Port-Vila
2022-06-30,25,82,30,1014,Port-Vila
2022-06-30,25,83,29,1015,Port-Vila
2022-06-30,25,84,31,1017,Port-Vila
2022-07-01,24,82,31,1016,Port-Vila
2022-07-01,24,81,29,1015,Port-Vila
2022-07-01,24,82,28,1016,Port-Vila
2022-07-01,25,81,30,1018,Port-Vila
2022-07-01,26,74,30,1016,Port-Vila
2022-07-01,26,76,29,1014,Port-Vila
2022-07-01,25,81,27,1015,Port-Vila
2022-07-01,25,82,28,1016,Port-Vila
2022-07-02,24,82,27,1015,Port-Vila
2022-07-02,25,82,25,1014,Port-Vila
2022-07-02,25,82,26,1015,Port-Vila
2022-07-02,26,78,28,1017,Port-Vila
2022-07-02,27,75,30,1015,Port-Vila
2022-07-02,26,77,29,1013,Port-Vila
2022-07-02,25,82,30,1014,Port-Vila
2022-07-02,25,83,30,1015,Port-Vila
2022-07-03,25,83,31,1014,Port-Vila
2022-07-03,25,81,31,1013,Port-Vila
2022-07-03,25,81,28,1014,Port-Vila
2022-07-03,26,79,29,1016,Port-Vila
2022-07-03,27,76,30,1014,Port-Vila
2022-07-03,27,79,29,1012,Port-Vila
2022-07-03,25,83,30,1013,Port-Vila
2022-07-03,25,84,32,1015,Port-Vila
2022-07-04,25,83,32,1015,Port-Vila
2022-07-04,25,81,32,1013,Port-Vila
2022-07-04,25,82,32,1014,Port-Vila
2022-07-04,26,78,32,1015,Port-Vila
2022-07-04,27,75,33,1014,Port-Vila
2022-07-04,27,77,31,1012,Port-Vila
2022-07-04,25,83,31,1013,Port-Vila
2022-07-04,25,82,30,1014,Port-Vila
2022-07-05,25,80,30,1014,Port-Vila
2022-07-05,25,81,31,1013,Port-Vila
2022-07-05,25,80,31,1014,Port-Vila
2022-07-05,26,79,30,1016,Port-Vila
2022-07-05,27,78,31,1014,Port-Vila
2022-07-05,27,80,29,1012,Port-Vila
2022-07-05,26,84,31,1014,Port-Vila
2022-07-05,25,84,29,1016,Port-Vila
2022-07-06,25,82,25,1015,Port-Vila
2022-07-06,25,81,23,1014,Port-Vila
2022-07-06,26,76,22,1015,Port-Vila
2022-07-06,27,74,24,1016,Port-Vila
2022-07-06,28,73,26,1014,Port-Vila
2022-07-06,28,72,22,1013,Port-Vila
2022-07-06,26,80,21,1014,Port-Vila
2022-07-06,26,84,20,1016,Port-Vila
2022-07-07,25,87,20,1015,Port-Vila
2022-07-07,25,88,19,1013,Port-Vila
2022-07-07,25,86,20,1015,Port-Vila
2022-07-07,27,81,24,1016,Port-Vila
2022-07-07,28,77,25,1014,Port-Vila
2022-07-07,27,78,23,1012,Port-Vila
2022-07-07,26,86,19,1013,Port-Vila
2022-07-07,26,88,19,1015,Port-Vila
2022-07-08,25,88,18,1014,Port-Vila
2022-07-08,25,88,19,1012,Port-Vila
2022-07-08,25,87,19,1013,Port-Vila
2022-07-08,26,79,23,1014,Port-Vila
2022-07-08,27,76,22,1013,Port-Vila
2022-07-08,27,77,21,1011,Port-Vila
2022-07-08,26,82,19,1012,Port-Vila
2022-07-08,25,84,18,1014,Port-Vila
2022-07-09,25,88,19,1014,Port-Vila
2022-07-09,25,88,20,1012,Port-Vila
2022-07-09,25,86,21,1013,Port-Vila
2022-07-09,27,80,24,1015,Port-Vila
2022-07-09,28,74,24,1013,Port-Vila
2022-07-09,27,72,22,1012,Port-Vila
2022-07-09,26,84,19,1013,Port-Vila
2022-07-09,25,84,17,1014,Port-Vila
2022-07-10,25,87,19,1014,Port-Vila
2022-07-10,25,87,15,1012,Port-Vila
2022-07-10,25,85,13,1014,Port-Vila
2022-07-10,27,74,21,1015,Port-Vila
2022-07-10,28,68,23,1013,Port-Vila
2022-07-10,28,72,23,1011,Port-Vila
2022-07-10,26,80,18,1013,Port-Vila
2022-07-10,25,82,17,1014,Port-Vila
2022-07-11,25,80,16,1013,Port-Vila
2022-07-11,24,80,13,1012,Port-Vila
2022-07-11,24,86,14,1012,Port-Vila
2022-07-11,27,76,17,1014,Port-Vila
2022-07-11,27,80,23,1012,Port-Vila
2022-07-11,24,93,10,1010,Port-Vila
2022-07-11,25,89,11,1012,Port-Vila
2022-07-11,25,88,10,1014,Port-Vila
2022-07-12,25,84,8,1013,Port-Vila
2022-07-12,25,84,9,1012,Port-Vila
2022-07-12,25,85,9,1013,Port-Vila
2022-07-12,26,79,9,1014,Port-Vila
2022-07-12,28,74,12,1013,Port-Vila
2022-07-12,27,78,13,1011,Port-Vila
2022-07-12,25,85,15,1012,Port-Vila
2022-07-12,25,88,15,1013,Port-Vila
2022-07-13,25,81,14,1012,Port-Vila
2022-07-13,24,87,12,1011,Port-Vila
2022-07-13,24,82,13,1012,Port-Vila
2022-07-13,26,75,17,1013,Port-Vila
2022-07-13,28,72,15,1011,Port-Vila
2022-07-13,28,73,16,1009,Port-Vila
2022-07-13,26,83,15,1010,Port-Vila
2022-07-13,25,85,14,1011,Port-Vila
2022-07-14,25,86,17,1010,Port-Vila
2022-07-14,26,80,21,1008,Port-Vila
2022-07-14,25,79,18,1009,Port-Vila
2022-07-14,27,75,21,1011,Port-Vila
2022-07-14,30,70,22,1010,Port-Vila
2022-07-14,29,70,18,1008,Port-Vila
2022-07-14,26,79,14,1010,Port-Vila
2022-07-14,26,82,16,1012,Port-Vila
2022-07-15,26,77,17,1012,Port-Vila
2022-07-15,25,82,14,1011,Port-Vila
2022-07-15,24,85,13,1012,Port-Vila
2022-07-15,26,76,15,1014,Port-Vila
2022-07-15,27,73,17,1013,Port-Vila
2022-07-15,25,78,21,1012,Port-Vila
2022-07-15,25,80,24,1014,Port-Vila
2022-07-15,25,80,26,1016,Port-Vila
2022-07-16,24,83,23,1015,Port-Vila
2022-07-16,24,84,23,1014,Port-Vila
2022-07-16,24,83,29,1016,Port-Vila
2022-07-16,24,79,30,1018,Port-Vila
2022-07-16,25,76,32,1017,Port-Vila
2022-07-16,24,74,34,1015,Port-Vila
2022-07-16,24,75,35,1016,Port-Vila
2022-07-16,24,77,37,1018,Port-Vila
2022-07-17,24,77,36,1018,Port-Vila
2022-07-17,23,79,36,1016,Port-Vila
2022-07-17,24,80,37,1017,Port-Vila
2022-07-17,25,78,40,1019,Port-Vila
2022-07-17,26,76,39,1017,Port-Vila
2022-07-17,25,82,39,1015,Port-Vila
2022-07-17,25,82,38,1016,Port-Vila
2022-07-17,25,82,35,1017,Port-Vila
2022-07-18,25,82,34,1016,Port-Vila
2022-07-18,25,83,31,1014,Port-Vila
2022-07-18,25,81,27,1015,Port-Vila
2022-07-18,27,78,29,1015,Port-Vila
2022-07-18,27,77,28,1014,Port-Vila
2022-07-18,27,80,24,1012,Port-Vila
2022-07-18,25,86,19,1013,Port-Vila
2022-07-18,25,87,18,1015,Port-Vila
2022-07-19,25,87,18,1015,Port-Vila
2022-07-19,25,85,21,1012,Port-Vila
2022-07-19,25,84,21,1013,Port-Vila
2022-07-19,27,78,22,1015,Port-Vila
2022-07-19,28,73,23,1013,Port-Vila
2022-07-19,28,72,21,1012,Port-Vila
2022-07-19,26,84,15,1013,Port-Vila
2022-07-19,25,87,16,1014,Port-Vila
2022-07-20,25,86,21,1014,Port-Vila
2022-07-20,24,86,19,1012,Port-Vila
2022-07-20,24,86,18,1013,Port-Vila
2022-07-20,26,79,22,1015,Port-Vila
2022-07-20,28,75,22,1014,Port-Vila
2022-07-20,27,76,23,1012,Port-Vila
2022-07-20,25,85,21,1014,Port-Vila
2022-07-20,25,86,20,1016,Port-Vila
2022-07-21,25,89,18,1015,Port-Vila
2022-07-21,25,89,18,1015,Port-Vila
2022-07-21,25,89,20,1015,Port-Vila
2022-07-21,27,79,26,1016,Port-Vila
2022-07-21,27,74,26,1015,Port-Vila
2022-07-21,27,72,24,1013,Port-Vila
2022-07-21,26,79,24,1014,Port-Vila
2022-07-21,25,81,22,1015,Port-Vila
2022-07-22,25,83,21,1014,Port-Vila
2022-07-22,25,88,21,1013,Port-Vila
2022-07-22,25,85,23,1014,Port-Vila
2022-07-22,27,79,27,1016,Port-Vila
2022-07-22,28,72,25,1014,Port-Vila
2022-07-22,28,72,24,1012,Port-Vila
2022-07-22,26,80,21,1013,Port-Vila
2022-07-22,26,84,19,1015,Port-Vila
2022-07-23,25,84,20,1014,Port-Vila
2022-07-23,25,82,22,1013,Port-Vila
2022-07-23,25,83,22,1013,Port-Vila
2022-07-23,26,78,22,1015,Port-Vila
2022-07-23,28,71,19,1013,Port-Vila
2022-07-23,27,74,19,1012,Port-Vila
2022-07-23,26,80,26,1012,Port-Vila
2022-07-23,25,82,16,1014,Port-Vila
2022-07-24,25,83,14,1014,Port-Vila
2022-07-24,25,88,13,1013,Port-Vila
2022-07-24,25,87,14,1013,Port-Vila
2022-07-24,27,77,15,1014,Port-Vila
2022-07-24,28,73,16,1012,Port-Vila
2022-07-24,28,74,15,1010,Port-Vila
2022-07-24,26,84,12,1011,Port-Vila
2022-07-24,25,88,10,1012,Port-Vila
2022-07-25,25,88,9,1012,Port-Vila
2022-07-25,25,86,6,1011,Port-Vila
2022-07-25,25,85,5,1012,Port-Vila
2022-07-25,27,77,5,1013,Port-Vila
2022-07-25,28,74,2,1012,Port-Vila
2022-07-25,27,76,2,1011,Port-Vila
2022-07-25,26,81,3,1012,Port-Vila
2022-07-25,25,84,4,1013,Port-Vila
2022-07-26,25,84,5,1013,Port-Vila
2022-07-26,25,86,6,1012,Port-Vila
2022-07-26,24,86,6,1013,Port-Vila
2022-07-26,26,80,10,1015,Port-Vila
2022-07-26,27,78,12,1013,Port-Vila
2022-07-26,26,79,13,1011,Port-Vila
2022-07-26,25,85,12,1012,Port-Vila
2022-07-26,25,86,13,1014,Port-Vila
2022-07-27,24,87,14,1013,Port-Vila
2022-07-27,24,87,16,1012,Port-Vila
2022-07-27,24,86,17,1014,Port-Vila
2022-07-27,25,83,20,1015,Port-Vila
2022-07-27,27,77,20,1013,Port-Vila
2022-07-27,26,80,17,1012,Port-Vila
2022-07-27,25,86,13,1013,Port-Vila
2022-07-27,25,87,13,1015,Port-Vila
2022-07-28,24,87,10,1015,Port-Vila
2022-07-28,24,87,12,1013,Port-Vila
2022-07-28,24,87,13,1014,Port-Vila
2022-07-28,26,81,14,1016,Port-Vila
2022-07-28,27,77,15,1015,Port-Vila
2022-07-28,26,81,13,1013,Port-Vila
2022-07-28,25,83,17,1014,Port-Vila
2022-07-28,25,84,14,1016,Port-Vila
2022-07-29,25,86,17,1015,Port-Vila
2022-07-29,25,84,18,1013,Port-Vila
2022-07-29,24,86,14,1014,Port-Vila
2022-07-29,25,84,14,1016,Port-Vila
2022-07-29,25,81,4,1014,Port-Vila
2022-07-29,24,85,12,1013,Port-Vila
2022-07-29,24,87,21,1014,Port-Vila
2022-07-29,25,82,21,1015,Port-Vila
2022-07-30,23,81,15,1015,Port-Vila
2022-07-30,22,83,13,1013,Port-Vila
2022-07-30,23,82,15,1014,Port-Vila
2022-07-30,25,81,22,1015,Port-Vila
2022-07-30,25,81,22,1013,Port-Vila
2022-07-30,25,82,24,1012,Port-Vila
2022-07-30,24,83,22,1013,Port-Vila
2022-07-30,24,83,17,1014,Port-Vila
2022-07-31,24,83,10,1013,Port-Vila
2022-07-31,24,84,0,1013,Port-Vila
2022-07-31,23,88,15,1014,Port-Vila
2022-07-31,25,83,12,1015,Port-Vila
